timestamp;ECG
362,375;-851.9680000000001
362,5;-851.9680000000001
362,625;-819.2
362,75;-868.352
362,875;-835.584
363;-819.2
363,125;-851.9680000000001
363,25;-835.584
363,375;-835.584
363,5;-868.352
363,625;-786.432
363,75;-770.048
363,875;-868.352
364;-1114.112
364,125;-1212.4160000000002
364,25;-1064.96
364,375;-868.352
364,5;-737.28
364,625;-753.664
364,75;-819.2
364,875;-802.816
365;-868.352
365,125;-835.584
365,25;-851.9680000000001
365,375;-868.352
365,5;-851.9680000000001
365,625;-835.584
365,75;-835.584
365,875;-802.816
366;-819.2
366,125;-802.816
366,25;-835.584
366,375;-835.584
366,5;-819.2
366,625;-835.584
366,75;-786.432
366,875;-819.2
367;-819.2
367,125;-819.2
367,25;-835.584
367,375;-835.584
367,5;-835.584
367,625;-851.9680000000001
367,75;-851.9680000000001
367,875;-884.7360000000001
368;-835.584
368,125;-851.9680000000001
368,25;-901.12
368,375;-868.352
368,5;-868.352
368,625;-851.9680000000001
368,75;-835.584
368,875;-884.7360000000001
369;-851.9680000000001
369,125;-868.352
369,25;-851.9680000000001
369,375;-851.9680000000001
369,5;-917.5039999999999
369,625;-868.352
369,75;-851.9680000000001
369,875;-835.584
370;-851.9680000000001
370,125;-901.12
370,25;-835.584
370,375;-835.584
370,5;-851.9680000000001
370,625;-835.584
370,75;-901.12
370,875;-868.352
371;-868.352
371,125;-901.12
371,25;-868.352
371,375;-884.7360000000001
371,5;-851.9680000000001
371,625;-851.9680000000001
371,75;-917.5039999999999
371,875;-884.7360000000001
372;-901.12
372,125;-884.7360000000001
372,25;-835.584
372,375;-868.352
372,5;-835.584
372,625;-901.12
372,75;-884.7360000000001
372,875;-884.7360000000001
373;-884.7360000000001
373,125;-851.9680000000001
373,25;-851.9680000000001
373,375;-851.9680000000001
373,5;-851.9680000000001
373,625;-868.352
373,75;-868.352
373,875;-851.9680000000001
374;-884.7360000000001
374,125;-819.2
374,25;-851.9680000000001
374,375;-819.2
374,5;-802.816
374,625;-884.7360000000001
374,75;-1130.496
374,875;-1245.184
375;-1163.264
375,125;-868.352
375,25;-737.28
375,375;-770.048
375,5;-868.352
375,625;-851.9680000000001
375,75;-819.2
375,875;-851.9680000000001
376;-819.2
376,125;-835.584
376,25;-884.7360000000001
376,375;-835.584
376,5;-868.352
376,625;-835.584
376,75;-819.2
376,875;-851.9680000000001
377;-835.584
377,125;-835.584
377,25;-868.352
377,375;-819.2
377,5;-819.2
377,625;-802.816
377,75;-819.2
377,875;-819.2
378;-802.816
378,125;-819.2
378,25;-819.2
378,375;-835.584
378,5;-868.352
378,625;-835.584
378,75;-868.352
378,875;-851.9680000000001
379;-835.584
379,125;-933.888
379,25;-933.888
379,375;-966.6560000000001
379,5;-901.12
379,625;-868.352
379,75;-884.7360000000001
379,875;-868.352
380;-884.7360000000001
380,125;-851.9680000000001
380,25;-868.352
380,375;-933.888
380,5;-868.352
380,625;-835.584
380,75;-851.9680000000001
380,875;-851.9680000000001
381;-950.2719999999999
381,125;-884.7360000000001
381,25;-884.7360000000001
381,375;-884.7360000000001
381,5;-851.9680000000001
381,625;-901.12
381,75;-884.7360000000001
381,875;-868.352
382;-901.12
382,125;-835.584
382,25;-868.352
382,375;-851.9680000000001
382,5;-884.7360000000001
382,625;-933.888
382,75;-851.9680000000001
382,875;-835.584
383;-851.9680000000001
383,125;-851.9680000000001
383,25;-933.888
383,375;-868.352
383,5;-851.9680000000001
383,625;-868.352
383,75;-868.352
383,875;-901.12
384;-884.7360000000001
384,125;-835.584
384,25;-851.9680000000001
384,375;-819.2
384,5;-884.7360000000001
384,625;-851.9680000000001
384,75;-851.9680000000001
384,875;-868.352
385;-835.584
385,125;-819.2
385,25;-819.2
385,375;-1032.192
385,5;-1228.8
385,625;-1196.032
385,75;-966.6560000000001
385,875;-720.8960000000001
386;-655.36
386,125;-770.048
386,25;-802.816
386,375;-851.9680000000001
386,5;-868.352
386,625;-835.584
386,75;-851.9680000000001
386,875;-835.584
387;-835.584
387,125;-851.9680000000001
387,25;-868.352
387,375;-917.5039999999999
387,5;-901.12
387,625;-851.9680000000001
387,75;-819.2
387,875;-802.816
388;-802.816
388,125;-819.2
388,25;-835.584
388,375;-884.7360000000001
388,5;-868.352
388,625;-884.7360000000001
388,75;-835.584
388,875;-802.816
389;-835.584
389,125;-851.9680000000001
389,25;-884.7360000000001
389,375;-868.352
389,5;-835.584
389,625;-868.352
389,75;-868.352
389,875;-884.7360000000001
390;-884.7360000000001
390,125;-851.9680000000001
390,25;-884.7360000000001
390,375;-851.9680000000001
390,5;-851.9680000000001
390,625;-917.5039999999999
390,75;-851.9680000000001
390,875;-884.7360000000001
391;-868.352
391,125;-868.352
391,25;-901.12
391,375;-884.7360000000001
391,5;-851.9680000000001
391,625;-868.352
391,75;-851.9680000000001
391,875;-933.888
392;-884.7360000000001
392,125;-868.352
392,25;-901.12
392,375;-901.12
392,5;-950.2719999999999
392,625;-917.5039999999999
392,75;-884.7360000000001
392,875;-868.352
393;-868.352
393,125;-868.352
393,25;-884.7360000000001
393,375;-917.5039999999999
393,5;-950.2719999999999
393,625;-884.7360000000001
393,75;-868.352
393,875;-835.584
394;-851.9680000000001
394,125;-933.888
394,25;-884.7360000000001
394,375;-868.352
394,5;-884.7360000000001
394,625;-884.7360000000001
394,75;-901.12
394,875;-884.7360000000001
395;-868.352
395,125;-901.12
395,25;-868.352
395,375;-819.2
395,5;-917.5039999999999
395,625;-1130.496
395,75;-1261.568
395,875;-1146.88
396;-933.888
396,125;-753.664
396,25;-819.2
396,375;-884.7360000000001
396,5;-851.9680000000001
396,625;-851.9680000000001
396,75;-851.9680000000001
396,875;-835.584
397;-868.352
397,125;-835.584
397,25;-884.7360000000001
397,375;-868.352
397,5;-851.9680000000001
397,625;-851.9680000000001
397,75;-868.352
397,875;-884.7360000000001
398;-884.7360000000001
398,125;-802.816
398,25;-835.584
398,375;-819.2
398,5;-851.9680000000001
398,625;-868.352
398,75;-819.2
398,875;-851.9680000000001
399;-851.9680000000001
399,125;-835.584
399,25;-868.352
399,375;-835.584
399,5;-901.12
399,625;-901.12
399,75;-917.5039999999999
399,875;-933.888
400;-917.5039999999999
400,125;-917.5039999999999
400,25;-950.2719999999999
400,375;-917.5039999999999
400,5;-933.888
400,625;-917.5039999999999
400,75;-933.888
400,875;-950.2719999999999
401;-884.7360000000001
401,125;-901.12
401,25;-868.352
401,375;-884.7360000000001
401,5;-933.888
401,625;-901.12
401,75;-917.5039999999999
401,875;-933.888
